Question,Sampling Rate,Experiment ID,File Name,Status,Match (Rfty Code),Match (Ori Code),Buggy Code,Buggy Mutation,Refactored Correct Code,Original Correct File Name,Rule ID,Repair,Stru. Matching Time,Online Refactoring Time,GCR Time,Stru. Mutation Time,Block Mapping Time,Variable Mapping Time,Specification&Synthesis Time,Total Time,#Passed Test Case,#Test Case,RPS
question_1,100,0,wrong_1_164.py,success_wo_mut,1,0,"def search ( x , seq ) :
    if ( len ( seq ) == 0 ) :
        return 0
    for i in range ( ( len ( seq ) - 1 ) ) :
        if ( x <= seq [ 0 ] ) :
            return 0
        if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
            return ( i + 1 )
        if ( x >= seq [ ( - 1 ) ] ) :
            return len ( seq )


","def search ( x , seq ) :
    if ( len ( seq ) == 0 ) :
        return 0
    for i in range ( ( len ( seq ) - 1 ) ) :
        if ( x <= seq [ 0 ] ) :
            return 0
        if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
            return ( i + 1 )
        if ( x >= seq [ ( - 1 ) ] ) :
            return len ( seq )


","

def search(x, seq):
    counter = 0
    new_seq = list(seq)
    if (new_seq == []):
        return 0
    for element in seq:
        if False:
            pass
        if (x <= element):
            return counter
        if (x > seq[(len(seq) - 1)]):
            return len(seq)
        counter += 1
        continue
",{'search': 'correct_1_435.py'},"{'search': 'B1.g,A1.a'}","def search ( x , seq ) :
    ref_counter = 0
    new_seq = list ( seq )
    if ( len ( seq ) == 0 ) :
        return 0
    for ref_element in seq :
        if ( x <= seq [ 0 ] ) :
            pass
        if ( x <= ref_element ) :
            return ref_counter
        if ( x > seq [ ( len ( seq ) - 1 ) ] ) :
            return len ( seq )
        ref_counter += 1
        continue
",N/A,1.734,0.039,0.000,0.000,0.093,2.077,3.959,11,11,0.667
question_1,100,0,wrong_1_346.py,success_wo_mut,1,1,"def search ( x , seq ) :
    if ( ( seq == ( ) ) or [ ] ) :
        return 0
    for i in range ( len ( seq ) ) :
        if ( x > seq [ ( - 1 ) ] ) :
            return len ( seq )
        elif ( x == seq [ i ] ) :
            return i
        elif ( x < seq [ i ] ) :
            return i


","def search ( x , seq ) :
    if ( ( seq == ( ) ) or [ ] ) :
        return 0
    for i in range ( len ( seq ) ) :
        if ( x > seq [ ( - 1 ) ] ) :
            return len ( seq )
        elif ( x == seq [ i ] ) :
            return i
        elif ( x < seq [ i ] ) :
            return i


","def search ( x , seq ) :
    if ( ( seq == ( ) ) or ( seq == [ ] ) ) :
        return 0
    for i in range ( len ( seq ) ) :
        if ( x > seq [ ( - 1 ) ] ) :
            return len ( seq )
        elif ( x == seq [ i ] ) :
            return i
        elif ( x < seq [ i ] ) :
            return i


",{'search': 'correct_1_519.py'},{'search': ''},"def search ( x , seq ) :
    if ( ( seq == ( ) ) or ( seq == [ ] ) ) :
        return 0
    for i in range ( len ( seq ) ) :
        if ( x > seq [ ( - 1 ) ] ) :
            return len ( seq )
        elif ( x == seq [ i ] ) :
            return i
        elif ( x < seq [ i ] ) :
            return i
",N/A,1.131,0.082,0.000,0.000,0.042,0.156,1.425,11,11,0.054
question_1,100,0,wrong_1_197.py,success_wo_mut,1,0,"def search ( x , seq ) :
    count = 0
    while ( count < len ( seq ) ) :
        if ( x > seq [ count ] ) :
            count += 1
            continue
        elif ( count != 0 ) :
            return ( count - 1 )
        else :
            return 0
    return len ( seq )


","def search ( x , seq ) :
    count = 0
    while ( count < len ( seq ) ) :
        if ( x > seq [ count ] ) :
            count += 1
            continue
        elif ( count != 0 ) :
            return ( count - 1 )
        else :
            return 0
    return len ( seq )


","

def search(x, seq):
    i = 0
    while True:
        if (not (i < len(seq))):
            break
        elif (x <= seq[i]):
            return i
        else:
            i += 1
    return len(seq)
",{'search': 'correct_1_192.py'},"{'search': 'D1.t,A1.b'}","def search ( x , seq ) :
    count = 0
    while ( count < len ( seq ) ) :
        if ( not ( count < len ( seq ) ) ) :
            count += 1
            continue
        elif ( x <= seq [ count ] ) :
            return count
        else :
            count += 1
    return len ( seq )
",N/A,2.463,0.022,0.000,0.000,0.068,10.880,13.446,11,11,0.477
question_1,100,0,wrong_1_206.py,success_wo_mut,1,1,"def search ( x , seq ) :
    if ( x < seq [ 0 ] ) :
        return 0
    elif ( x > seq [ ( - 1 ) ] ) :
        return len ( seq )
    else :
        for i in range ( ( len ( seq ) - 1 ) ) :
            if ( seq [ i ] < x < seq [ ( i + 1 ) ] ) :
                return ( i + 1 )


","def search ( x , seq ) :
    if ( x < seq [ 0 ] ) :
        return 0
    elif ( x > seq [ ( - 1 ) ] ) :
        return len ( seq )
    else :
        for i in range ( ( len ( seq ) - 1 ) ) :
            if ( seq [ i ] < x < seq [ ( i + 1 ) ] ) :
                return ( i + 1 )


","def search ( x , seq ) :
    if ( not seq ) :
        return 0
    elif ( x <= seq [ 0 ] ) :
        return 0
    else :
        for i in range ( ( len ( seq ) - 1 ) ) :
            if ( seq [ i ] < x <= seq [ ( i + 1 ) ] ) :
                return ( i + 1 )
        return len ( seq )


",{'search': 'correct_1_035.py'},{'search': ''},"def search ( x , seq ) :
    if ( not seq ) :
        return 0
    elif ( x <= seq [ 0 ] ) :
        return 0
    else :
        for i in range ( ( len ( seq ) - 1 ) ) :
            if ( seq [ i ] < x <= seq [ ( i + 1 ) ] ) :
                return ( i + 1 )
        return len ( seq )
",N/A,1.124,0.429,0.000,0.000,0.038,0.632,2.237,11,11,0.300
question_1,100,0,wrong_1_086.py,success_wo_mut,1,1,"def search ( x , seq ) :
    count = 0
    for i in range ( 0 , len ( seq ) ) :
        if ( seq [ count ] < x ) :
            count += 1
    return ( count if ( seq [ ( - 1 ) ] > x ) else len ( seq ) )


","def search ( x , seq ) :
    count = 0
    for i in range ( 0 , len ( seq ) ) :
        if ( seq [ count ] < x ) :
            count += 1
    return ( count if ( seq [ ( - 1 ) ] > x ) else len ( seq ) )


","def search ( x , seq ) :
    result = 0
    for i in range ( len ( seq ) ) :
        if ( seq [ i ] < x ) :
            result += 1
    return result


",{'search': 'correct_1_611.py'},{'search': ''},"def search ( x , seq ) :
    count = 0
    for i in range ( len ( seq ) ) :
        if ( seq [ count ] < x ) :
            count += 1
    return count
",N/A,1.172,2.701,0.000,0.000,0.094,0.117,4.096,11,11,0.326
question_1,100,0,wrong_1_317.py,success_wo_mut,1,1,"def search ( x , seq ) :
    for i in range ( seq ) :
        if ( x <= seq [ i ] ) :
            return i
        else :
            continue
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '


","def search ( x , seq ) :
    for i in range ( seq ) :
        if ( x <= seq [ i ] ) :
            return i
        else :
            continue
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '


","def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i
        else :
            continue
    return len ( seq )


",{'search': 'correct_1_448.py'},{'search': ''},"def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i
        else :
            continue
    return len ( seq )
",N/A,1.129,0.400,0.000,0.000,0.035,0.098,1.675,11,11,0.261
question_1,100,0,wrong_1_257.py,success_w_mut,0,0,"def search ( x , seq ) :
    position = enumerate ( seq )
    if ( x > seq [ ( - 1 ) ] ) :
        return len ( seq )
    else :
        for i in seq :
            if ( x <= i ) :
                for index in position :
                    if ( index [ 1 ] == i ) :
                        return index [ 0 ]


","def search ( x , seq ) :
    position = enumerate ( seq )
    if ( x > seq [ ( - 1 ) ] ) :
        return len ( seq )
    pass
    for i in seq :
        pass
    pass
    for index in position :
        pass
        if ( index [ 1 ] == i ) :
            return index [ 0 ]
        pass
    pass
    if True :
        pass
    pass
","

def search(x, seq):
    new_lst = []
    if (len(seq) == 0):
        return 0
    for (i, elem) in enumerate(seq):
        new_lst.append((i, elem))
    for i in new_lst:
        if (x <= i[1]):
            return i[0]
        continue
    if True:
        pass
    return len(seq)
",{'search': 'correct_1_741.py'},"{'search': 'B1.h,A1.a'}","def search ( x , seq ) :
    position = [ ]
    if ( len ( seq ) == 0 ) :
        return len ( seq )
    pass
    for ( i , ref_elem ) in enumerate ( seq ) :
        position . append ( ( i , ref_elem ) )
    pass
    for i in position :
        pass
        if ( x <= i [ 1 ] ) :
            return i [ 0 ]
        continue
    pass
    if True :
        pass
    return len ( seq )
",N/A,9.863,0.124,0.000,0.002,0.224,2.518,12.748,11,11,0.958
question_1,100,0,wrong_1_150.py,success_wo_mut,1,1,"def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    enumerated_list = enumerate ( seq )
    for ( i , elem ) in enumerated_list :
        if ( x < elem ) :
            return i
    return len ( seq )


","def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    enumerated_list = enumerate ( seq )
    for ( i , elem ) in enumerated_list :
        if ( x < elem ) :
            return i
    return len ( seq )


","def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    enumerated_list = enumerate ( seq )
    for ( i , elem ) in enumerated_list :
        if ( x <= elem ) :
            return i
    return len ( seq )


",{'search': 'correct_1_281.py'},{'search': ''},"def search ( x , seq ) :
    ' Takes in a value x and a sorted sequence seq, and returns the\n    position that x should go to such that the sequence remains sorted '
    enumerated_list = enumerate ( seq )
    for ( i , elem ) in enumerated_list :
        if ( x <= elem ) :
            return i
    return len ( seq )
",N/A,1.807,0.708,0.000,0.000,0.084,1.065,3.676,11,11,0.036
question_1,100,0,wrong_1_010.py,success_wo_mut,1,1,"def search ( x , seq ) :
    for ( i , elem ) in enumerate ( seq ) :
        if ( elem <= x <= ( elem + 1 ) ) :
            return i


","def search ( x , seq ) :
    for ( i , elem ) in enumerate ( seq ) :
        if ( elem <= x <= ( elem + 1 ) ) :
            return i


","def search ( x , seq ) :
    for ( i , elem ) in enumerate ( seq ) :
        if ( x <= elem ) :
            return i
    return len ( seq )


",{'search': 'correct_1_336.py'},{'search': ''},"def search ( x , seq ) :
    for ( i , elem ) in enumerate ( seq ) :
        if ( x <= elem ) :
            return i
    return len ( seq )
",N/A,1.127,1.844,0.000,0.000,0.058,0.532,3.570,11,11,0.417
question_1,100,0,wrong_1_381.py,success_w_mut,0,0,"def search ( x , seq ) :
    lst1 = list ( seq )
    if ( ( lst1 == [ ] ) or ( seq == ( ) ) ) :
        i = 0
    else :
        length = len ( lst1 )
        lst2 = [ ]
        if ( x < seq [ 0 ] ) :
            lst2 = ( [ x ] + lst1 )
        elif ( x > seq [ ( length - 1 ) ] ) :
            lst2 = ( lst1 + [ x ] )
        else :
            for i in range ( 0 , length ) :
                if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
                    lst2 = ( ( lst1 [ : ( i + 1 ) ] + [ x ] ) + lst1 [ ( i + 1 ) : ] )
    for i in range ( len ( lst2 ) ) :
        if ( x == lst2 [ i ] ) :
            return i


","def search ( x , seq ) :
    lst1 = list ( seq )
    if ( ( lst1 == [ ] ) or ( seq == ( ) ) ) :
        i = 0
        if ( x < seq [ 0 ] ) :
            lst2 = ( [ x ] + lst1 )
        elif ( x > seq [ ( length - 1 ) ] ) :
            lst . insert ( i , x )
        lst2 = ( lst1 + [ x ] )
    else :
        pass
        for i in range ( 0 , length ) :
            pass
            if ( seq [ i ] <= x <= seq [ ( i + 1 ) ] ) :
                lst2 = ( ( lst1 [ : ( i + 1 ) ] + [ x ] ) + lst1 [ ( i + 1 ) : ] )
            else :
                pass
            pass
        pass
    pass
    for i in range ( len ( lst2 ) ) :
        pass
        if ( x == lst2 [ i ] ) :
            return i
        pass
    pass
","

def search(x, seq):
    lst = list(seq)
    if (lst == []):
        if False:
            pass
        elif False:
            pass
        lst.append(x)
    else:
        for i in range(len(lst)):
            if (x < lst[i]):
                lst.insert(i, x)
            else:
                lst.insert(len(lst), x)
    for i in range(len(lst)):
        if (lst[i] == x):
            return i
",{'search': 'correct_1_058.py'},"{'search': 'B1.g,B2.j'}","def search ( x , lst1 ) :
    ref_lst = list ( lst1 )
    if ( ( lst1 == [ ] ) or ( lst1 == ( ) ) ) :
        if False :
            pass
        elif False :
            pass
        ref_lst . append ( x )
    else :
        pass
        for i in range ( len ( ref_lst ) ) :
            pass
            if ( x < ref_lst [ i ] ) :
                ref_lst . insert ( i , x )
            else :
                ref_lst . insert ( len ( ref_lst ) , x )
            pass
        pass
    pass
    for i in range ( len ( ref_lst ) ) :
        pass
        if ( ref_lst [ i ] == x ) :
            return i
        pass
    pass
",N/A,17.241,2.809,0.000,0.005,0.130,2.081,22.296,11,11,0.794
question_1,100,0,wrong_1_101.py,success_wo_mut,1,1,"def search ( x , seq ) :
    if ( seq == ( ) ) :
        return ( )
    else :
        for i in range ( len ( seq ) ) :
            if ( x < seq [ i ] ) :
                return i
            elif ( x == seq [ i ] ) :
                return i
            else :
                continue
        return ( i + 1 )


","def search ( x , seq ) :
    if ( seq == ( ) ) :
        return ( )
    else :
        for i in range ( len ( seq ) ) :
            if ( x < seq [ i ] ) :
                return i
            elif ( x == seq [ i ] ) :
                return i
            else :
                continue
        return ( i + 1 )


","def search ( x , seq ) :
    if ( ( seq == ( ) ) or ( seq == [ ] ) ) :
        return 0
    else :
        for i in range ( len ( seq ) ) :
            if ( x < seq [ i ] ) :
                return i
            elif ( x == seq [ i ] ) :
                return i
            else :
                continue
    return ( i + 1 )


",{'search': 'correct_1_203.py'},{'search': ''},"def search ( x , seq ) :
    if ( ( seq == ( ) ) or ( seq == [ ] ) ) :
        return 0
    else :
        for i in range ( len ( seq ) ) :
            if ( x < seq [ i ] ) :
                return i
            elif ( x == seq [ i ] ) :
                return i
            else :
                continue
    return ( i + 1 )
",N/A,1.899,0.188,0.000,0.000,0.056,0.262,2.423,11,11,0.200
question_1,100,0,wrong_1_290.py,success_wo_mut,1,1,"def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( x < len [ i ] ) :
            continue
        else :
            return i


","def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( x < len [ i ] ) :
            continue
        else :
            return i


","def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i
        else :
            continue
    return len ( seq )


",{'search': 'correct_1_448.py'},{'search': ''},"def search ( x , seq ) :
    for i in range ( len ( seq ) ) :
        if ( x <= seq [ i ] ) :
            return i
        else :
            continue
    return len ( seq )
",N/A,1.205,0.600,0.000,0.000,0.037,0.729,2.583,11,11,0.348
